movieId,title,clean_title,year,genres,item_idx
32781,Hawaii (1966),Hawaii,1966.0,Drama,9006
32788,Loners (Samotári) (2000),Loners (Samotári),2000.0,Drama,9007
32792,"Red Desert (Deserto rosso, Il) (1964)","Red Desert (Deserto rosso, Il)",1964.0,Drama,9008
32799,Maidens in Uniform (Mädchen in Uniform) (1931),Maidens in Uniform (Mädchen in Uniform),1931.0,Drama|Romance,9009
32811,Diary of a Lost Girl (Tagebuch einer Verlorenen) (1929),Diary of a Lost Girl (Tagebuch einer Verlorenen),1929.0,Drama,9010
32825,Sexmission (Seksmisja) (1984),Sexmission (Seksmisja),1984.0,Adventure|Comedy|Sci-Fi,9011
32830,44 Minutes: The North Hollywood Shoot-Out (2003),44 Minutes: The North Hollywood Shoot-Out,2003.0,Action|Crime,9012
32834,Macbeth (1948),Macbeth,1948.0,Drama,9013
32840,Vincent (1982),Vincent,1982.0,Animation,9014
32844,Waterloo Bridge (1940),Waterloo Bridge,1940.0,Drama|Romance|War,9015
32853,"Sorrow and the Pity, The (Le chagrin et la pitié) (1969)","Sorrow and the Pity, The (Le chagrin et la pitié)",1969.0,Documentary|War,9016
32862,With Six You Get Eggroll (1968),With Six You Get Eggroll,1968.0,Comedy|Romance,9017
32864,"Move Over, Darling (1963)","Move Over, Darling",1963.0,Comedy|Romance,9018
32875,Holiday (Jour de fête) (1949),Holiday (Jour de fête),1949.0,Comedy,9019
32882,"Big Store, The (1941)","Big Store, The",1941.0,Comedy|Musical,9020
32892,Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo) (1962),Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo),1962.0,Drama|War,9021
32898,"Trip to the Moon, A (Voyage dans la lune, Le) (1902)","Trip to the Moon, A (Voyage dans la lune, Le)",1902.0,Action|Adventure|Fantasy|Sci-Fi,9022
32902,Whisky (2004),Whisky,2004.0,Comedy|Drama,9023
32906,"Ascent, The (Voskhozhdeniye) (1977)","Ascent, The (Voskhozhdeniye)",1977.0,Drama|War,9024
32914,Carrie (2002),Carrie,2002.0,Drama|Horror|Thriller,9025
32917,Boccaccio '70 (1962),Boccaccio '70,1962.0,Comedy|Fantasy|Romance,9026
32928,Control (2004),Control,2004.0,Crime|Sci-Fi|Thriller,9027
32943,Life Is Sweet (1990),Life Is Sweet,1990.0,Comedy|Drama,9028
32954,"Chant of Jimmy Blacksmith, The (1978)","Chant of Jimmy Blacksmith, The",1978.0,Drama,9029
32957,Double Suicide (Shinjû: Ten no amijima) (1969),Double Suicide (Shinjû: Ten no amijima),1969.0,Drama|Romance,9030
32966,Let Him Have It (1991),Let Him Have It,1991.0,Crime|Drama,9031
32974,Black Rain (Kuroi ame) (1989),Black Rain (Kuroi ame),1989.0,Drama|War,9032
32988,Clean (2004),Clean,2004.0,Drama,9033
33004,"Hitchhiker's Guide to the Galaxy, The (2005)","Hitchhiker's Guide to the Galaxy, The",2005.0,Adventure|Comedy|Sci-Fi,9034
33019,Barefoot (Barfuss) (2005),Barefoot (Barfuss),2005.0,Comedy|Drama|Romance,9035
33021,Dark Habits (Entre tinieblas) (1983),Dark Habits (Entre tinieblas),1983.0,Comedy|Drama,9036
33036,"Eiger Sanction, The (1975)","Eiger Sanction, The",1975.0,Action|Adventure|Drama|Thriller,9037
33072,F for Fake (Vérités et mensonges) (1973),F for Fake (Vérités et mensonges),1973.0,Documentary|Mystery,9038
33081,Love Comes Softly (2003),Love Comes Softly,2003.0,Drama|Romance|Western,9039
33085,"Amityville Horror, The (2005)","Amityville Horror, The",2005.0,Horror|Thriller,9040
33098,Ike: Countdown to D-Day (2004),Ike: Countdown to D-Day,2004.0,Action|Adventure|Drama|War,9041
33110,Phantom Lady (1944),Phantom Lady,1944.0,Crime|Film-Noir|Mystery,9042
33113,Act of Violence (1948),Act of Violence,1948.0,Drama|Film-Noir|Thriller,9043
33119,Miracle in Milan (Miracolo a Milano) (1951),Miracle in Milan (Miracolo a Milano),1951.0,Comedy|Drama|Fantasy,9044
33124,Before the Fall (NaPolA - Elite für den Führer) (2004),Before the Fall (NaPolA - Elite für den Führer),2004.0,Drama|War,9045
33126,"Frisco Kid, The (1979)","Frisco Kid, The",1979.0,Comedy|Western,9046
33134,"Year of the Yao, The (2004)","Year of the Yao, The",2004.0,Documentary,9047
33136,House of D (2004),House of D,2004.0,Drama,9048
33138,Palindromes (2004),Palindromes,2004.0,Adventure|Comedy|Drama,9049
33145,"Lot Like Love, A (2005)","Lot Like Love, A",2005.0,Comedy|Drama|Romance,9050
33148,King's Ransom (2005),King's Ransom,2005.0,Comedy|Crime,9051
33150,"Game of Their Lives, The (2005)","Game of Their Lives, The",2005.0,Drama,9052
33154,Enron: The Smartest Guys in the Room (2005),Enron: The Smartest Guys in the Room,2005.0,Documentary,9053
33158,xXx: State of the Union (2005),xXx: State of the Union,2005.0,Action|Crime|Thriller,9054
33162,Kingdom of Heaven (2005),Kingdom of Heaven,2005.0,Action|Drama|Romance|War,9055
33164,House of Wax (2005),House of Wax,2005.0,Horror|Thriller,9056
33166,Crash (2004),Crash,2004.0,Crime|Drama,9057
33168,Jiminy Glick in La La Wood (2004),Jiminy Glick in La La Wood,2004.0,Comedy|Mystery,9058
33171,Mysterious Skin (2004),Mysterious Skin,2004.0,Drama|Mystery,9059
33188,Mischief (1985),Mischief,1985.0,Comedy|Romance,9060
33191,Jubal (1956),Jubal,1956.0,Western,9061
33193,Viva María! (1965),Viva María!,1965.0,Adventure|Comedy|Western,9062
33237,San Francisco (1936),San Francisco,1936.0,Drama|Musical|Romance,9063
33245,Earth (Zemlya) (1930),Earth (Zemlya),1930.0,Drama,9064
33247,Torments (El) (This Strange Passion) (1953),Torments (El) (This Strange Passion),1953.0,Drama|Romance,9065
33251,"Bitch, The (La chienne) (1931)","Bitch, The (La chienne)",1931.0,Drama,9066
33255,"Private Lives of Elizabeth and Essex, The (1939)","Private Lives of Elizabeth and Essex, The",1939.0,Drama|Romance,9067
33261,"Search, The (1948)","Search, The",1948.0,Drama|War,9068
33264,Satan's Tango (Sátántangó) (1994),Satan's Tango (Sátántangó),1994.0,Drama,9069
33270,"Taste of Tea, The (Cha no aji) (2004)","Taste of Tea, The (Cha no aji)",2004.0,Comedy|Drama,9070
33288,Kes (1969),Kes,1969.0,Drama,9071
33294,Vampire Hunter D (1985),Vampire Hunter D,1985.0,Animation|Fantasy|Horror,9072
33296,Buying the Cow (2002),Buying the Cow,2002.0,Comedy|Romance,9073
33312,"Cocoanuts, The (1929)","Cocoanuts, The",1929.0,Comedy|Musical,9074
33316,"Bridge, The (Brücke, Die) (1959)","Bridge, The (Brücke, Die)",1959.0,Drama|War,9075
33321,Road House (1948),Road House,1948.0,Drama|Film-Noir,9076
33340,Kids Return (Kizzu ritân) (1996),Kids Return (Kizzu ritân),1996.0,Drama,9077
33342,"Fearless Freaks, The (2005)","Fearless Freaks, The",2005.0,Documentary|Musical,9078
33358,Off the Map (2003),Off the Map,2003.0,Comedy|Drama,9079
33401,"Adventurer, The (1917)","Adventurer, The",1917.0,Comedy,9080
33410,Crackerjack (2002),Crackerjack,2002.0,Comedy,9081
33415,Solino (2002),Solino,2002.0,Comedy|Drama,9082
33421,Dear Wendy (2005),Dear Wendy,2005.0,Drama,9083
33424,"List of Adrian Messenger, The (1963)","List of Adrian Messenger, The",1963.0,Crime|Drama|Mystery,9084
33435,Los Angeles Plays Itself (2003),Los Angeles Plays Itself,2003.0,Documentary,9085
33437,Unleashed (Danny the Dog) (2005),Unleashed (Danny the Dog),2005.0,Action|Crime|Drama|Thriller,9086
33451,"Ugly, Dirty and Bad (Brutti sporchi e cattivi) (1976)","Ugly, Dirty and Bad (Brutti sporchi e cattivi)",1976.0,Comedy|Drama,9087
33454,Léolo (1992),Léolo,1992.0,Comedy|Drama,9088
33463,DuckTales: The Movie - Treasure of the Lost Lamp (1990),DuckTales: The Movie - Treasure of the Lost Lamp,1990.0,Adventure|Animation|Children|Comedy|Fantasy,9089
33480,Babes in Arms (1939),Babes in Arms,1939.0,Comedy|Musical,9090
33487,Samaritan Girl (Samaria) (2004),Samaritan Girl (Samaria),2004.0,Drama,9091
33493,Star Wars: Episode III - Revenge of the Sith (2005),Star Wars: Episode III - Revenge of the Sith,2005.0,Action|Adventure|Sci-Fi,9092
33495,Kicking & Screaming (2005),Kicking & Screaming,2005.0,Comedy,9093
33499,Monster-in-Law (2005),Monster-in-Law,2005.0,Comedy|Romance,9094
33539,Deep Blue (2003),Deep Blue,2003.0,Documentary,9095
33558,"Snow Walker, The (2003)","Snow Walker, The",2003.0,Adventure|Drama,9096
33564,Divorce - Italian Style (Divorzio all'italiana) (1961),Divorce - Italian Style (Divorzio all'italiana),1961.0,Comedy,9097
33567,Carefree (1938),Carefree,1938.0,Comedy|Musical|Romance,9098
33585,9 Songs (2004),9 Songs,2004.0,Drama|Romance,9099
33587,"Uninvited, The (1944)","Uninvited, The",1944.0,Horror|Mystery|Romance,9100
33592,Bad Guy (Nabbeun namja) (2001),Bad Guy (Nabbeun namja),2001.0,Drama,9101
33603,Simon (2004),Simon,2004.0,Comedy|Drama,9102
33615,Madagascar (2005),Madagascar,2005.0,Adventure|Animation|Children|Comedy,9103
33621,Somersault (2004),Somersault,2004.0,Drama,9104
33629,Airborne (1993),Airborne,1993.0,Adventure|Comedy,9105
33639,Mad Hot Ballroom (2005),Mad Hot Ballroom,2005.0,Children|Documentary,9106
33644,Dominion: Prequel to the Exorcist (2005),Dominion: Prequel to the Exorcist,2005.0,Horror|Thriller,9107
33646,"Longest Yard, The (2005)","Longest Yard, The",2005.0,Comedy|Drama,9108
33649,Saving Face (2004),Saving Face,2004.0,Comedy|Drama|Romance,9109
33660,Cinderella Man (2005),Cinderella Man,2005.0,Drama|Romance,9110
33669,"Sisterhood of the Traveling Pants, The (2005)","Sisterhood of the Traveling Pants, The",2005.0,Adventure|Comedy|Drama,9111
33672,Lords of Dogtown (2005),Lords of Dogtown,2005.0,Action|Comedy|Drama,9112
33675,After You (Après vous...) (2003),After You (Après vous...),2003.0,Comedy|Romance,9113
33677,Rock School (2005),Rock School,2005.0,Documentary,9114
33679,Mr. & Mrs. Smith (2005),Mr. & Mrs. Smith,2005.0,Action|Adventure|Comedy|Romance,9115
33681,"Adventures of Sharkboy and Lavagirl 3-D, The (2005)","Adventures of Sharkboy and Lavagirl 3-D, The",2005.0,Action|Adventure|Children|Fantasy,9116
33683,High Tension (Haute tension) (Switchblade Romance) (2003),High Tension (Haute tension) (Switchblade Romance),2003.0,Horror|Thriller,9117
33685,"Honeymooners, The (2005)","Honeymooners, The",2005.0,Comedy,9118
33688,Parineeta (2005),Parineeta,2005.0,Drama|Musical|Romance,9119
33709,Toto le héros (1991),Toto le héros,1991.0,Drama,9120
33722,Ladies in Lavender (2004),Ladies in Lavender,2004.0,Comedy|Drama|Romance,9121
33725,It's All Gone Pete Tong (2004),It's All Gone Pete Tong,2004.0,Comedy|Drama|Musical,9122
33743,When Trumpets Fade (1998),When Trumpets Fade,1998.0,Drama|War,9123
33750,Innocent Voices (Voces inocentes) (2004),Innocent Voices (Voces inocentes),2004.0,Drama|War,9124
33755,Godzilla vs. Biollante (Gojira vs. Biorante) (1989) ,Godzilla vs. Biollante (Gojira vs. Biorante),1989.0,Action|Sci-Fi,9125
33760,Anna and the King of Siam (1946),Anna and the King of Siam,1946.0,Drama|Romance,9126
33779,Eddie Izzard: Dress to Kill (1999),Eddie Izzard: Dress to Kill,1999.0,Comedy,9127
33781,Quo Vadis (1951),Quo Vadis,1951.0,Drama|Romance,9128
33794,Batman Begins (2005),Batman Begins,2005.0,Action|Crime|IMAX,9129
33799,Aragami (2003),Aragami,2003.0,Action|Fantasy|Horror,9130
33801,Godzilla: Final Wars (Gojira: Fainaru uôzu) (2004),Godzilla: Final Wars (Gojira: Fainaru uôzu),2004.0,Action|Adventure|Fantasy|Sci-Fi,9131
33808,Kings & Queen (Rois et reine) (2004),Kings & Queen (Rois et reine),2004.0,Comedy|Drama,9132
33815,"Perfect Man, The (2005)","Perfect Man, The",2005.0,Comedy|Drama|Romance,9133
33817,My Summer of Love (2004),My Summer of Love,2004.0,Drama|Romance,9134
33819,Heights (2004),Heights,2004.0,Drama,9135
33821,"Deal, The (2005)","Deal, The",2005.0,Drama,9136
33823,"Bridge of San Luis Rey, The (2004)","Bridge of San Luis Rey, The",2004.0,Drama,9137
33826,Saint Ralph (2004),Saint Ralph,2004.0,Comedy|Drama,9138
33830,Herbie: Fully Loaded (2005),Herbie: Fully Loaded,2005.0,Adventure|Comedy|Romance,9139
33832,Yes (2004),Yes,2004.0,Drama,9140
33834,Land of the Dead (2005),Land of the Dead,2005.0,Action|Horror|Thriller,9141
33836,Bewitched (2005),Bewitched,2005.0,Comedy|Fantasy|Romance,9142
33838,Rize (2005),Rize,2005.0,Documentary,9143
33844,Exiles (Exils) (2004),Exiles (Exils),2004.0,Adventure|Drama,9144
33847,Home Movie (2001),Home Movie,2001.0,Documentary,9145
33861,Danger: Diabolik (Diabolik) (1968),Danger: Diabolik (Diabolik),1968.0,Action|Crime|Thriller,9146
33880,Me and You and Everyone We Know (2005),Me and You and Everyone We Know,2005.0,Comedy|Drama,9147
33893,"Perfect Crime, The (Crimen Ferpecto) (Ferpect Crime) (2004)","Perfect Crime, The (Crimen Ferpecto) (Ferpect Crime)",2004.0,Comedy|Crime|Thriller,9148
33896,3 Extremes (Three... Extremes) (Saam gaang yi) (2004),3 Extremes (Three... Extremes) (Saam gaang yi),2004.0,Horror,9149
33898,Happily Ever After (Ils se marièrent et eurent beaucoup d'enfants) (2004),Happily Ever After (Ils se marièrent et eurent beaucoup d'enfants),2004.0,Comedy|Drama,9150
33903,"Edukators, The (Die Fetten Jahre sind vorbei) (2004)","Edukators, The (Die Fetten Jahre sind vorbei)",2004.0,Comedy|Crime|Drama|Romance,9151
33905,Somebody Up There Likes Me (1956),Somebody Up There Likes Me,1956.0,Action|Crime|Drama,9152
33912,"Unmarried Woman, An (1978)","Unmarried Woman, An",1978.0,Comedy|Drama|Romance,9153
33930,Man with the Screaming Brain (2005),Man with the Screaming Brain,2005.0,Adventure|Comedy|Sci-Fi,9154
33933,Ulzana's Raid (1972),Ulzana's Raid,1972.0,Adventure|Western,9155
33966,Cop and ½ (1993),Cop and ½,1993.0,Comedy,9156
33972,Father's Little Dividend (1951),Father's Little Dividend,1951.0,Comedy|Romance,9157
33988,Twenty Bucks (1993),Twenty Bucks,1993.0,Comedy,9158
33998,Deceived (1991),Deceived,1991.0,Thriller,9159
34002,Room Service (1938),Room Service,1938.0,Comedy,9160
34018,At the Circus (1939),At the Circus,1939.0,Comedy|Musical,9161
34026,"Outfit, The (1973)","Outfit, The",1973.0,Crime|Drama|Thriller,9162
34032,Modigliani (2004),Modigliani,2004.0,Drama,9163
34045,"I Inside, The (2004)","I Inside, The",2004.0,Fantasy|Mystery|Sci-Fi,9164
34048,War of the Worlds (2005),War of the Worlds,2005.0,Action|Adventure|Sci-Fi|Thriller,9165
34051,My Brilliant Career (1979),My Brilliant Career,1979.0,Drama|Romance,9166
34057,Godzilla vs. Hedorah (Gojira tai Hedorâ) (Godzilla vs. The Smog Monster) (1971) ,Godzilla vs. Hedorah (Gojira tai Hedorâ) (Godzilla vs. The Smog Monster),1971.0,Horror|Sci-Fi,9167
34063,Gambit (1966),Gambit,1966.0,Comedy|Crime,9168
34065,Billion Dollar Brain (1967),Billion Dollar Brain,1967.0,Drama|Thriller,9169
34072,"March of the Penguins (Marche de l'empereur, La) (2005)","March of the Penguins (Marche de l'empereur, La)",2005.0,Documentary,9170
34111,"God Who Wasn't There, The (2005)","God Who Wasn't There, The",2005.0,Documentary,9171
34129,Rebound (2005),Rebound,2005.0,Comedy,9172
34143,Dark Water (2005),Dark Water,2005.0,Drama|Horror|Thriller,9173
34148,"Beat That My Heart Skipped, The (battre mon coeur s'est arrêté, De) (2005)","Beat That My Heart Skipped, The (battre mon coeur s'est arrêté, De)",2005.0,Drama,9174
34150,Fantastic Four (2005),Fantastic Four,2005.0,Action|Adventure|Sci-Fi,9175
34153,Murderball (2005),Murderball,2005.0,Documentary,9176
34155,Saraband (2003),Saraband,2003.0,Drama,9177
34162,Wedding Crashers (2005),Wedding Crashers,2005.0,Comedy|Romance,9178
34164,Happy Endings (2005),Happy Endings,2005.0,Comedy|Drama,9179
34170,C.H.O.M.P.S. (1979),C.H.O.M.P.S.,1979.0,Comedy|Sci-Fi,9180
34177,"Hindenburg, The (1975)","Hindenburg, The",1975.0,Drama|Thriller,9181
34189,Twin Sitters (1994),Twin Sitters,1994.0,Thriller,9182
34193,Conflict (1945),Conflict,1945.0,Drama|Film-Noir,9183
34198,Russian Dolls (Les poupées russes) (2005),Russian Dolls (Les poupées russes),2005.0,Comedy|Romance,9184
34229,"Big Sky, The (1952)","Big Sky, The",1952.0,Drama|Western,9185
34231,Fighter in the Wind (2004),Fighter in the Wind,2004.0,Action|Drama,9186
34238,Symmetry (Symetria) (2003),Symmetry (Symetria),2003.0,Crime|Drama,9187
34246,Family Resemblances (Un air de famille) (1996),Family Resemblances (Un air de famille),1996.0,Comedy,9188
34271,Hustle & Flow (2005),Hustle & Flow,2005.0,Crime|Drama,9189
34292,Hardware (1990),Hardware,1990.0,Action|Horror|Sci-Fi,9190
34299,"Appaloosa, The (1966)","Appaloosa, The",1966.0,Western,9191
34306,Journey Into Fear (1943),Journey Into Fear,1943.0,Drama|Film-Noir|War,9192
34314,Funny Ha Ha (2002),Funny Ha Ha,2002.0,Comedy|Drama,9193
34319,"Island, The (2005)","Island, The",2005.0,Action|Sci-Fi|Thriller,9194
34321,Bad News Bears (2005),Bad News Bears,2005.0,Children|Comedy,9195
34323,"Devil's Rejects, The (2005)","Devil's Rejects, The",2005.0,Action|Crime|Horror,9196
34326,Last Days (2005),Last Days,2005.0,Drama,9197
34330,November (2004),November,2004.0,Drama|Mystery,9198
34332,Sky High (2005),Sky High,2005.0,Action|Adventure|Children|Comedy,9199
34334,Stealth (2005),Stealth,2005.0,Action|Adventure|Sci-Fi|Thriller,9200
34336,Must Love Dogs (2005),Must Love Dogs,2005.0,Comedy|Romance,9201
34338,"Aristocrats, The (2005)","Aristocrats, The",2005.0,Comedy|Documentary,9202
34353,Twice in a Lifetime (1985),Twice in a Lifetime,1985.0,Drama,9203
34359,Georgy Girl (1966),Georgy Girl,1966.0,Comedy,9204
34375,"Touch of Spice, A (Politiki kouzina) (2003)","Touch of Spice, A (Politiki kouzina)",2003.0,Comedy|Drama,9205
34378,Dust Devil (1992),Dust Devil,1992.0,Horror|Mystery|Thriller,9206
34405,Serenity (2005),Serenity,2005.0,Action|Adventure|Sci-Fi,9207
34411,End of Suburbia: Oil Depletion and the Collapse of the American Dream (2004),End of Suburbia: Oil Depletion and the Collapse of the American Dream,2004.0,Documentary,9208
34435,Sholay (1975),Sholay,1975.0,Action|Adventure|Comedy|Musical|Romance|Thriller,9209
34437,Broken Flowers (2005),Broken Flowers,2005.0,Comedy|Drama,9210
34450,Miracles - Mr. Canton and Lady Rose (1989),Miracles - Mr. Canton and Lady Rose,1989.0,Action|Comedy|Crime|Drama,9211
34466,Hum Dil De Chuke Sanam (1999),Hum Dil De Chuke Sanam,1999.0,Drama|Romance,9212
34469,Baby Face (1933),Baby Face,1933.0,Drama,9213
34482,"Browning Version, The (1951)","Browning Version, The",1951.0,Drama,9214
34488,14 Hours (Fourteen Hours) (1951),14 Hours (Fourteen Hours),1951.0,Drama|Film-Noir|Thriller,9215
34499,"Heart Is Deceitful Above All Things, The (2004)","Heart Is Deceitful Above All Things, The",2004.0,Drama,9216
34505,Whispering Corridors (Yeogo Goedam) (1998),Whispering Corridors (Yeogo Goedam),1998.0,Drama|Horror,9217
34511,Man-Thing (2005),Man-Thing,2005.0,Action|Horror|Sci-Fi,9218
34520,"Dukes of Hazzard, The (2005)","Dukes of Hazzard, The",2005.0,Action|Adventure|Comedy,9219
34523,The Chumscrubber (2005),The Chumscrubber,2005.0,Comedy|Drama,9220
34526,Secuestro Express (2004),Secuestro Express,2004.0,Action|Drama|Thriller,9221
34528,Junebug (2005),Junebug,2005.0,Comedy|Drama,9222
34530,Deuce Bigalow: European Gigolo (2005),Deuce Bigalow: European Gigolo,2005.0,Comedy,9223
34532,"Skeleton Key, The (2005)","Skeleton Key, The",2005.0,Drama|Horror|Mystery|Thriller,9224
34534,Four Brothers (2005),Four Brothers,2005.0,Action|Crime|Drama,9225
34536,The Great Raid (2005),The Great Raid,2005.0,Action|Drama|War,9226
34538,Asylum (2005),Asylum,2005.0,Romance|Thriller,9227
34540,Pretty Persuasion (2005),Pretty Persuasion,2005.0,Comedy|Drama,9228
34542,Grizzly Man (2005),Grizzly Man,2005.0,Documentary,9229
34548,"Tree of Wooden Clogs, The (L'albero degli zoccoli) (1978)","Tree of Wooden Clogs, The (L'albero degli zoccoli)",1978.0,Drama,9230
34552,"Girl in the Café, The (2005)","Girl in the Café, The",2005.0,Drama|Romance,9231
34579,"24th Day, The (2004)","24th Day, The",2004.0,Drama|Thriller,9232
34583,Prime Cut (1972),Prime Cut,1972.0,Action|Crime|Drama,9233
34608,"Best of Everything, The (1959)","Best of Everything, The",1959.0,Drama|Romance,9234
34624,Summer Magic (1963),Summer Magic,1963.0,Children|Comedy|Musical,9235
34643,"Three Stooges Meet Hercules, The (1962)","Three Stooges Meet Hercules, The",1962.0,Comedy|Fantasy,9236
34645,Race with the Devil (1975),Race with the Devil,1975.0,Action|Horror|Mystery,9237
34648,Acacia (2003),Acacia,2003.0,Horror,9238
34696,Dirty Money (Un flic) (1972),Dirty Money (Un flic),1972.0,Crime|Drama,9239
34767,My Date with Drew (2004),My Date with Drew,2004.0,Comedy|Documentary|Romance,9240
34800,Private Resort (1985),Private Resort,1985.0,Comedy,9241
34811,Pusher II: With Blood on My Hands (2004),Pusher II: With Blood on My Hands,2004.0,Action|Crime|Drama|Thriller,9242
35015,Duma (2005),Duma,2005.0,Adventure|Drama,9243
35082,Lila Says (Lila dit ça) (2004),Lila Says (Lila dit ça),2004.0,Crime|Drama|Romance,9244
35347,Animal Farm (1954),Animal Farm,1954.0,Animation|Drama,9245
35386,Winter Soldier (1972),Winter Soldier,1972.0,Documentary|War,9246
35636,Teen Witch (1989),Teen Witch,1989.0,Comedy,9247
35738,Movie Movie (1978),Movie Movie,1978.0,Comedy|Musical,9248
35828,Black (2005),Black,2005.0,Drama,9249
35836,"40-Year-Old Virgin, The (2005)","40-Year-Old Virgin, The",2005.0,Comedy|Romance,9250
35906,Toolbox Murders (2004),Toolbox Murders,2004.0,Horror|Mystery,9251
35957,Red Eye (2005),Red Eye,2005.0,Horror|Thriller,9252
36056,Man of the West (1958),Man of the West,1958.0,Western,9253
36083,Main Hoon Na (2004),Main Hoon Na,2004.0,Action|Comedy|Drama,9254
36086,Dilwale Dulhania Le Jayenge (1995),Dilwale Dulhania Le Jayenge,1995.0,Comedy|Musical|Romance,9255
36152,Dreamchild (1985),Dreamchild,1985.0,Drama|Fantasy|Romance,9256
36276,Hidden (a.k.a. Cache) (Caché) (2005),Hidden (a.k.a. Cache) (Caché),2005.0,Drama|Mystery|Thriller,9257
36289,Asterix & Obelix vs. Caesar (Astérix et Obélix contre César) (1999),Asterix & Obelix vs. Caesar (Astérix et Obélix contre César),1999.0,Adventure|Children|Comedy|Fantasy,9258
36326,Strings (2004),Strings,2004.0,Adventure|Fantasy,9259
36363,Kin-Dza-Dza! (1986),Kin-Dza-Dza!,1986.0,Comedy|Drama|Sci-Fi,9260
36392,Supercross (2005),Supercross,2005.0,Action,9261
36397,Valiant (2005),Valiant,2005.0,Adventure|Animation|Children|Comedy|Fantasy|War,9262
36401,"Brothers Grimm, The (2005)","Brothers Grimm, The",2005.0,Comedy|Fantasy|Horror|Thriller,9263
36436,"Holy Girl, The (Niña santa, La) (2004)","Holy Girl, The (Niña santa, La)",2004.0,Drama,9264
36462,They Came Back (Les Revenants) (2004),They Came Back (Les Revenants),2004.0,Drama|Fantasy,9265
36477,"Baxter, The (2005)","Baxter, The",2005.0,Comedy|Drama|Romance,9266
36509,"Cave, The (2005)","Cave, The",2005.0,Action|Adventure|Horror|Mystery|Sci-Fi|Thriller,9267
36511,Undiscovered (2005),Undiscovered,2005.0,Comedy|Drama|Romance,9268
36513,Dirty Deeds (2005),Dirty Deeds,2005.0,Comedy,9269
36517,"Constant Gardener, The (2005)","Constant Gardener, The",2005.0,Drama|Thriller,9270
36519,Transporter 2 (2005),Transporter 2,2005.0,Action|Crime|Thriller,9271
36523,Margaret Cho: Assassin (2005),Margaret Cho: Assassin,2005.0,Comedy,9272
36525,Just Like Heaven (2005),Just Like Heaven,2005.0,Comedy|Fantasy|Romance,9273
36527,Proof (2005),Proof,2005.0,Drama,9274
36529,Lord of War (2005),Lord of War,2005.0,Action|Crime|Drama|Thriller|War,9275
36531,Venom (2005),Venom,2005.0,Horror|Thriller,9276
36533,Cry_Wolf (a.k.a. Cry Wolf) (2005),Cry_Wolf (a.k.a. Cry Wolf),2005.0,Drama|Horror|Mystery|Thriller,9277
36535,Everything Is Illuminated (2005),Everything Is Illuminated,2005.0,Comedy|Drama,9278
36537,Thumbsucker (2005),Thumbsucker,2005.0,Comedy|Drama,9279
36539,"Thing About My Folks, The (2005)","Thing About My Folks, The",2005.0,Comedy,9280
36541,HellBent (2004),HellBent,2004.0,Horror|Thriller,9281
36553,In Old Chicago (1937),In Old Chicago,1937.0,Action|Drama|Musical|War,9282
36752,Revenge of the Ninja (1983),Revenge of the Ninja,1983.0,Action|Drama,9283
36799,Sometimes in April (2005),Sometimes in April,2005.0,Drama|War,9284
36850,Police Story 2 (Ging chaat goo si juk jaap) (1988),Police Story 2 (Ging chaat goo si juk jaap),1988.0,Action|Comedy|Crime|Thriller,9285
36883,"Jour se lève, Le (Daybreak) (1939)","Jour se lève, Le (Daybreak)",1939.0,Crime|Drama|Romance|Thriller,9286
37211,Go West (1940),Go West,1940.0,Comedy|Musical|Western,9287
37240,Why We Fight (2005),Why We Fight,2005.0,Documentary,9288
37257,"Companeros (Vamos a matar, compañeros) (1970)","Companeros (Vamos a matar, compañeros)",1970.0,Comedy|Western,9289
37269,Will Penny (1968),Will Penny,1968.0,Romance|Western,9290
37277,200 Motels (1971),200 Motels,1971.0,Comedy|Musical,9291
37287,Gertrud (1964),Gertrud,1964.0,Drama,9292
37335,Come Drink with Me (Da zui xia) (1966),Come Drink with Me (Da zui xia),1966.0,Action|Adventure|Crime,9293
37375,Kitty Foyle (1940),Kitty Foyle,1940.0,Drama|Romance,9294
37380,Doom (2005),Doom,2005.0,Action|Horror|Sci-Fi,9295
37382,Domino (2005),Domino,2005.0,Crime|Drama|Thriller,9296
37384,Waiting... (2005),Waiting...,2005.0,Comedy,9297
37386,Aeon Flux (2005),Aeon Flux,2005.0,Action|Sci-Fi,9298
37475,"Unfinished Life, An (2005)","Unfinished Life, An",2005.0,Drama,9299
37477,"Man, The (2005)","Man, The",2005.0,Action|Comedy|Crime,9300
37495,Survive Style 5+ (2004),Survive Style 5+,2004.0,Fantasy|Mystery|Romance|Thriller,9301
37545,Woyzeck (1979),Woyzeck,1979.0,Drama,9302
37626,It's a Gift (1934),It's a Gift,1934.0,Comedy,9303
37653,Zozo (2005),Zozo,2005.0,Drama,9304
37720,"Exorcism of Emily Rose, The (2005)","Exorcism of Emily Rose, The",2005.0,Crime|Drama|Horror|Thriller,9305
37727,Flightplan (2005),Flightplan,2005.0,Action|Drama|Thriller,9306
37729,Corpse Bride (2005),Corpse Bride,2005.0,Animation|Comedy|Fantasy|Musical|Romance,9307
37731,Green Street Hooligans (a.k.a. Hooligans) (2005),Green Street Hooligans (a.k.a. Hooligans),2005.0,Crime|Drama,9308
